text,label
1500 küsür takipçim var tweetleri 200 civarı kişi görüyor genelde 10 fav alıyorum... taliplerimi bekliyorum,0
beni üç(3) kişi takip edebilir mi,0
arkadaşlar tezek kokuyo kız ya bildiğin tezek kokuyo banyoya sokup kese atmama ramak kaldı,1
"canımıza tak etti artık.hak hukuk ve adalet cagrimiza sesimizolun. suçsuz günahı olmayan evlatlarımız, sizin evladıninizda olabilirdi.içimiz yaniyor,biz anaları niye görmezlikten geliyorsunuz.hepimize lazım olacak hakkı tutun lütfen..669khk güvenlik soruşturması isti",0
başbuğ zamanında desen doğru idi şimdi ise ampülün sigortası yalama olmuş durumda,0
"fetö tarafından kurtlar vadisi ile yetiştirilen bir halkın şiddetsiz günü olmamalı:)önce öptü,sonra öldürdü:)",0
33 tur oldu vettel aynı lastikle girer az sonra pite,0
için aile hekimine gitti. doktor hastası fatma t'yi görmeden coumadin adlı ilacı reçete etti. ılacı alıp eşine götüren yusuf t 'nin eşi fatma t iki gun sonra fenalaştı. hastaneye kaldırılan yaşlı kadın tüm müdahalelere ragmen kurtarılamadı. fatma t'nin kullandığı ilaç dozunun,0
"sabahları aklınıza gelen ilk kişi ya sizi cok mutlu etmiştir ya da cok üzmüştür,",0
seni sevmek yıllarımı alsın istiyorum.,0
aidatlarını ödemeyenlerle beraber 32 bin civarı var sonuç olarak yanlış hatırlamıyorsam aidatlarını ödemeyenlerde üye sadece oy veremiyorlar üyelikleri iptal olmuyorlar aidat ödemediler diye,0
kalbine sahip çık midemi bulandırıyo,1
sırf merakımdan katılmak istiyorum. ne eğleniriz bee!,0
"iyiler erken ölür derler,ne zaman ölecegimi bilmiyorum ama sizden önce öleceğim kesin.. diriyken ne hayrınız oldu amk kimle ne bok pis işiniz varsa görün benden uzak olunda.",1
bazı kadınlar toplum baskısı yüzünden ‘ iyi kötü birini buldum’ diyerek evleniyor.iyiki severek evlenmişim.,0
bağlarbaşında instagörl avına çıkmıştım bugün baya ekşınlı bi gün oldu,0
"telefonu, sigarayı, anahtarı, cüzdanı çantasına koyabileceğiniz bi sevgiliniz varsa çok şanslısınız.",0
geçen sene aynı şehire gidip ödül alınca sevinen insanlar şimdi yine aynı şehirden ödül aldığı ve yerli kanala çıktığı için nereden nereye diyorlar. ilginç gerçekten.,0
"içimde ölen birini defalarca ayağa kaldırdım ben, kim daha güçlü tartışmayalım istersen.",0
"mustafa bey, bence bu siyasal islamcılar meriç'te, ege'de, hapishanelerde ölenlere üzülmesin,sahip çıkmasınlar, gerek yoktur. daha sonra onu da övünç meselesi yaparlar. allah kalplerini mühürlemiş zaten.",1
o olmayınca kimsem yokmuş gibi geliyor,0
"elinden tutan mı var, evlen öl kurtul ne duruyorsun..tabi alan olursa ..kimse almaz bence snaa söylim",1
"unutulmazlar arasında 2 futbolcu. biri zidane, thierry henry.",0
sevilmemeyi biz seçmedik sadece siz sevmediniz sa,0
bir şey olmayıncadunyanın sonu degil yadiyorsun ama peki ya dunyanın sonuysa,0
antalyada olmak ayrı bi kerizlik,1
komplo teorileri bizim çoğu (ingilizce dahi bilmeyen) gazetecilerin rating yapmak için salladığı tutarsız şeylerdir.,0
baba diyetime karışma nolur ya nolur zorla yemek mi yediricen ya allahim,0
geri zekalı mı onlar ligin açılış maçını şampiyon yapıyor üstelik arada 4 gün var,1
emin misiniz? kimse mi yok ölmesini istediğiniz?,0
tam emin değilim ama kuzenim geçenlerde faiz oranının silinmesi için borcun yapılandırılması gerekiyor gibi bir şeyler söylüyordu,0
nerde bu ateşli hatunlar yokmu azan cesur hatun yazın tanışalım cesur olun hatunlar,0
ve bende insanım ya bir gözüm kendime ağlıyor,0
bugünde güzel birşey olmadı yarında olmaz muhtemelen diğer günlerdee,0
tatilde kendimi o kadar saldım ki biraz daha uzarsa yakışıklı sıfatını bile alırım elinizden gençlerr!!!,0
ben beklerim dönmen icin degilpişmanlıgını görmek icin,0
"derdiniz ve duânız aynı renk olursa, allah sizi kendi boyasıyla boyar!... م٠ا٠ش",0
sanırım biraz yıldız tilbe dinlemeliyim.,0
kainatta en büyük yoksulluk iman yoksullugudur... oysa en güzel yiyecek bile dil kapısından mide evine düştükten sonra bir kuru ekmekle aynı cihettedir. allah cc iman zengini eylesin cümlemizi,0
peki neden bu saatte. başka saatte acıksam olmuyor mu ?,0
"her gün farklı haber çıkmıyor çıkan her haber aynı doğrultuda: gomis zam istiyor kesindi,geldi diye yazılan isimleri bir bilemedin iki gazete yazdı. ayrıca bu tarz kesin yazılan haberlerin hepsi yalanlandı. kimse de atlamıyor ayrıca,taraftar fazlasıyla sabır gösterdi bu konuda",0
herşey gözümde dün gibi hayallerim sürgün gibi değişmedim ilk gün gibi bil beni beni.,0
"binlerce twit atıyoruz nereye gidiyor,niye gündem olamıyor,akıllı ol twitter cıvıtma....",0
bazen bazı şeyleri mükemmelleştiren şeyler mükemmel olmayan şeylerdir,0
yerle gök arasında bir yerde,0
akıllı telefonunu sat karnını güzelce doyur ve iş ara. iş bulamazsan harmandalı köyüne git hemen çobanlığa başla. iş hazır maaş güzel. detaylar için dönüş yapabilirsin.,0
biz ettik sen etme gel bir büyüklük yap sevindir şu garibanları,0
yarın ki mgk'dan sizce bir sürpriz çıkabilir mi?,0
benim de yetmiyor knk bir amele olarak üzdün beni :(,0
dertlerinizi başkalarına anlatmayın cogunun umurunda olmaz geri kalan ise memnun olur,0
hayat cok şey ögretiyordu ama bir hayli kabadayıydı,0
"yerimde olmanı istemem, sevgimi görecek kadar olmana da hayır demem%.",0
kocaeli üniversitesi kazanacak puan alacağınıza hiç puan almayın kârda olursunuz,1
"şarjım bitiyor sonra konuşalım diyen de var, şarjım bitene kadar konuşalım diyen de, bir de şarjı hic bitmeyen ben varım,",0
"aşk uykuya benzer, beklemekle gelmezgelince karşı koyamazsın, erken uyanırsan mutsuz olursuncok uyursan tadı kacar, p,s",0
peki pazartesi sabahı saat 7 de nasıl bu kadar terlenir? nasıl bu kadar kötü kokulur? anlat abicim dinliyorum,1
"bugün kimler nereye yerleşti, yada kimlere ne yerleştirdiler hep beraber göreceğiz",1
umarım çocuklar bir foto falan atarlar.,0
aynen de öyle cok doğru,0
lannbiz nasıl bişeyleriz. aadece aktarma olacak diye tag başlatıp ortalığı ayağa kaldırdık. uçağın radarını bulup izledik falan. ben ciddi biçimde korkuyorum bizden haa,0
asıl marifet buluttaydı ama herkes yagmura şiir yazdı,0
yapılan araştırmalarturk kadınlarının eşlerinden mal mulkten daha cok sadakat istedigini gösterdi,0
"adam politika uzmanıymış, ortadoğu özel ilgi alanıymış gibi sorular. sanatçı kimliği ile röp istemişsin sansürlenen sanatçıları, fazıl say'ı sorsana, hadi o sormadı, sen dikkat çeksene. insanlar yaşlanırken daha korkak okuyor. çok acayip bu. ö le cek sin",1
rica etsem beni takip edebilir misin ?,0
zikredebildiğim için dilimi tefekkür edebildiğim için basiretimi secdeye varabildiğim için alnımı kıyamda durabildiğim için ayaklarımı huzuruna saygı ile rukuya eğilebildiğim için dizimi seni tüm varlığımla sevebildiğim için kalbimi verişine şükürler olsun,0
umutsuz tırmalanmak başı yukarıda çözdürebilmek kırışıklı teizm,0
mhb adanadan murat rahatsız etiysem kusura bakma yin para maddi konusunda elimden geleni yapmak isterim seve,0
katy perry' den esinlenmiş sanırım,0
ilhami abi ihlgm yi bir kaldır 8-10 kademe sana zahmet kapanış 1 5 9 olsun inşallah,0
gelinliği ben alırım sen fenteziye bakk :))) hsjahkfaljdjlf peşinden gelirken arada taş filan da atacan ama :)),0
aile ile vakit geçirmenin adı ne zamandan beri yalnızlık oldu gençler,0
"amına kodumun kızı seni napıyosun bakim sorusuna sanane diye cevap veriyorsun, senin yaptığında kişinin gururuna hakarettir hele azıcık insan ol sonra milleti ifşa sikik",1
heyecandan karnım ağrıyor ya ösym şifremi falan mı unutsam bakamıyacağım yarın sanırım sofldlfllr,0
lisede önemli ama insanın kendisi önemli çalışan okuyan her türlü okur,0
"sonradan bilinen kıymetin, kaybettikten sonra farkına varılan değerin bir de kaçırılan heveslerin telafisi olmaz. bence kusura bakın.",0
"akp bir proje partisidir.dilipak yıllar önce, akp'nin bir proje partisi olduğunu, abd ile anlaşarak erbakan'ı bitirdiğini açıklamıştı. ancak erbakan abd'nin bu teklifi reddetti ve sonrasında 28 şubat oldu. ardından 2001 krizi 2008 ergenekon ve 15 temmuz bir gün hepsi konuşulacak",0
"gözümüz gönlümüz açılıyor, candır onlar;)",0
ben ölsem de bırakmam o eli birdefa hiç görmeden bilmeden tuttum yarim sadece taktiri illah ölüm bile gelse beklerim seni gittiğim yerde asla bırakmam sende ölmek bile güzel olucak seni çok seviyorum yarim,0
çok duyarlılar canım arkadaşları amerikan markalı kıyafetler,0
okadar insan yaziyor birkisiye cevap verilmiyor sanirim,0
olay zaten dikkat çekmek değil bildirim yaratmak,0
bunu neden burada soruyorsun djdkkspw,0
"dostluğumuz ,arkadaşlığımız exo ile sonsuz olsun iyi ki varsınız hep birlikte çiçekli yollarda yürümeye devam edelim",0
"tolga ciğerci’nin taliplileri çok ancak geçen sezon (kazanılan puan başı ücretlerle) yaklaşık 2,4 m euro kazanan oyuncunun da bu ücretini karşılayacak takım yok. tolga da takas opsiyonu ile görüşmeler sürdürülüyor.",0
"sanıyorum ki bazıları insan olmaya karar verememiş daha,,,",1
türkçede en sevdiğim ikileme leydi leydi,0
berberlerin çektiği fönü evde çekebildiğim zaman mutlu bir adam olucam,0
erkek kiss asmrlari izleyince hic bisi hissetmiyorum ama kadin kiss asmrlari izleyince icim bi hos oluyor tuylerim diken diken oluyor noluyo lan bana,1
babaannem dedi ki klimanın kumadası nerde tezgahtadır dedim duymadı ne dedi bağırarak söyledim ne barıyosun dövücek gibi diyo kafayı yicem,0
"t shirt ün üzerinde devasa büyüklükte ""the north face"" yazıyor.t shirt aynı zamanda kocaman bir reklam panosu gibi hissetmenizde size yardımcı oluyor.",0
bakın bu durum mallığı geçti andavallığa evriliyor,1
dedikten sonra internetten kıyafet siparişi verdi,0
sen de öyle mavi mavi bakma zaten sırtımda dünya,0
bu nadide kisraklari inatla sahaya surmeye devam ederlerse yazik cidden,1
tam benim sergileyeceğim bi duruş hahahahah,0
otostop çeken kesin kızdır erkek olsa durmazdı bnc,0
$hydro bilmem ama $cet i gidip ath den almadiysaniz hala cok iyi kardasiniz demektir.,0
mehmetsalih bebekyürüsün oksidiyon taşı afaki işaret sıfatı,0
"savaşmaktan, özellikle insan ilişkilerinde kendim bir şeyler yapmaya çalışmaktan yoruldum artık tavana bakıp olacakları bekliyorum sadece",0
2018 yılının aralık ayı da olabilirim mesela,0
beni favlayan oitnb stani dm at konuşalım yetti favlaşıyoruz kaç gündür muhabbet edelim,0
ismi ilayda olan kızların neden %90ı güzel oluyor,0
sınav senem diye büyük bi fedakarlık yapıp instagram kapattım bakalım ne kadar sürücek,0
ben hayatım da böyle yarım kalma hikayesi görmedim yağhaz fandom şükredin aq sarıldılar dizi bitti,1
aynen öyle kendilerini avutmayabyer arıyolar,0
çok konuşmuş olmanız doğru konuşuyor olmanızı göstermez...,0
hem de kaşla göz arasında ne olduğunu anlamadan ...,0
calistigim magazadan iki hafta önce aldigim tisört yari fiyatina düsmüs satis yaparken icimden ins uzun süre giyemezsiniz diye dua ediyorum,0
"bu dünyada herkes bir amaç için var, herkes iyi ki var. mesela ben onu sevmek için iyi ki varım, o ise arkasını dönüp gitmek için iyi ki..",0
yarın sınav sonucumu sormayın iyi gelirse zaten yedi düvel duyar.,0
gözü gönlü maneviyatla doyanları gözü gönlü maddiyatta olanlara değiştiğiniz için kaybettiniz beyler,0
melek buluntekin olmadığı kesin ama,0
"her şeyin berbat olduğu anlarda yazılmış olan iki cümle rahatlatıyor. durup düşünüyorum, iyi ki yay burcuyum.:))",0
galatasarayda ali yavuz kol bence çok umut veriyor siz de ali yavuzdan bir şeyler bekliyor musunuz bu sezon?,0
farsça qajar= bildiğimiz kaşar anlamına geliyor acep,0
instada video gorunce direk geciyorum mk internet paketim biticek diye gotum duman atiyo,1
"valizi hazırladım , hatay sınır kapısına doğru yol alacam öso mülakatlarına ..",0
şöyle güzel bi dayak yesem ağzımı burnumu kırmalı falan olcak ama anca kendime gelirim bence,0
ünv kazanamayan esprisi şimdi evlenme zamanı diyen kızlar erkekleri sponsor mu görüyorsunuz,0
sex istiyen ful evli farketmez maddi destek olurum,0
kişisel gündemi olabilir hani şey ilgilendiği şeylere göre gündem oluşturuyo twitter o olabilir yani çünkü ben de gündeme girdiğimizi görmedim,0
beton kafaların son çırpınışlari. kesime götürülen boğa gibi bagiriyolar sadece,1
her fotoğrafında bir kez daha aşık oluyorum kadın.,0
imparator büyük takımlar dedi zaten lig 4 uncusunden bahsetmedi ki,1
"çevre sadece onun değil hepimizin, bu nedenle hepimiz temizlik konusunda duyarlı olmak zorundayız.. siz doğru olanı yapmışınız anneniz için de çok üzüldüm geçmiş olsun... dilerim o cani kadın bulunur ve hak ettiği cezayı alır..",1
"dijital kitap, gazete, albüm!.. yok ben alışamadım... hâlâ fotoğrafları albümde, gazeteyi, kitabı sayfalarına dokunarak kokusunu alarak okumayı seviyorum... emeği, vefâyı, sadakâti buluyorum. vazgeçemem...",0
"mesela ben senin ellerini tutunca dünya bambaşka bi hal alıyor, cennet gibi",0
ali koç'u desteklemek bir yana ali koç başkan fenerbahçe şampiyon coşkusuyla hareket eden değil zekasıyla hareket eden biriyim. yapılanı da yapılmayanı da görüyorum yapılmak isteneni de,0
canı yarak çeken sikilmek isteyen gizli gizli bayanlar 03645461433 arayın msj atın 21cm dimdik oldu şuan wahatsap tan yazabilecek cesur ve doyumsuz mutsuz bayanlar msj atın bekliyorum 03645461433,1
eleştiriye tahammül edemeyen insanlarla tartışmam. siz böyle dediniz emriniz başüstüne deyip beynime mi hükmedeceksiniz? fikirlerim mi değişecek? kaldı ki gidin de bir seçmenle konuşun bir zahmet! nasıl oy kaybettiğimizi görürsünüz.,0
bu soruyu görmemiş olayım:)) asla kimseye şunu al bunu sat demem...,0
değişen bir şey yok hala alımdayım.,0
bu hayatın heyecanı meycanı megri megri,0
"bu ülkede her zaman gecesini gündüzüne katan, varıyla yokuyla çalışan, çabalayanlar yerine çalışmayanlar, rahat rahat yatanlar kazanıyor. lanet olsun size de sisteminize de! herkesin hakkını nasıl ödeyeceksiniz acaba?",1
"eğer tasavvufun ne olduğunu bilmek istersen, her türlü rahatlığı bırak,bu yolun büyüklerinin sevgisini kalbine yerleştir. eğer bunları yaparsan, tasavvufun sırları sana açılmaya başlar.",0
biri vardı yanımdaydı kimdi o bana birşeyler söylemişti ne demişti?,0
allah' şifa versin büyüklerin alimlerin evliyaların duaları onunla olsun inşallah,0
aynen son bi ayım öyle geçmişti ahskskskdkdkkdjd,0
öğrenciyim eğer varsa devretmek isteyen talibim,0
bugün aldığım tek güzel haber barış atay ve erkan baş'ın tip'e katılması.,0
ya siz niye böyle kafayı yediniz :(,1
"vaktiniz varken ""seni seviyorum"" diyin. bu aşkı, sevgiyi azaltmaz. bir gün ""seni seviyorum"" diyemediğiniz zamanlarda 'keşkeler' olmaz. gün gelip de veda ederken de, en güzel veda karşındakinin senin sözlerinden mahrum kalması olur.",0
yeter sana bı kadar çok aldın,0
piyasayı çok üzer öyle bir ihtimal. ben sizden daha iyimserim yani :) :) :),0
"gönül isterdi ki, göz göze geldiğimizdeki gördüğüm dünyada yaşayayım'",0
ya arkadaşlar acaba bi tag çıkarsak bts'nin türkiyede konser vermesi için imza falan toplasak belki trendlere gireriz sesimizi duyan olur ne dersiniz? olma ihtimali var mıdır?,0
21.yüzyıl türkiye'sine yakışmayan ucuz hesaplar dünya dijitalleşmeyi konuşurken biz acemi birliklerinin olduğu illere 21 gün asker gönderip kalkınmanın hesaplarını yapıyoruz.,0
böyle bir ihtimal olabilir mi ?,0
ulan sen ne zaman benim için bir kez güleceksin,0
kardeş nasılda yaftalıyorsun hemen...atasözleri var ölendemi öldürendemi diye...öldüren ibnenin şerefini skym...kendine kurşun atan piçe kendini boğduracak kadar yakınlaşana ne demeli....,1
tek büyük var oda fenerbahçe miz .saygılar mutlu akşamlar,0
kuvvacilar ne zaman devletçi oldular benim niye haberim olmadı,0
"sezonun ilk maçı hava güzel saat güzel beşiktaş güzel bütün yaz çok özledik yazanlar, alın size fırsat. tek bir koltuk boş kalmamalı",0
içeri gel biraz bekle tütün sarıcam ;),0
"bazı insanlara olan nefret ve özlemimiz hep aynı kalıcak, son nefeste bile belki...",0
bim in karayel kolanyasının etil alkolunu doğru bir şekilde damıtabilirsek doğalgaz zammından etkilenmeyeceğimizi düşünüyorum,0
